2022-04-28 11:16:03 3,11,16,1,28,4,22,2,1,0,60,0,0,2,4,2,3,4,5,6,7,8,9,10,11,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2022-04-28 11:16:04 3,11,16,1,28,4,22,2,1,0,60,0,0,2,4,2,3,4,5,6,7,8,9,10,11,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2022-04-28 11:16:10 3,11,16,2,28,4,22,1,1,0,69,0,0,5,4,2,3,4,5,6,7,8,9,10,11,3,4,2,3,4,5,6,7,8,9,10,11,6,4,2,3,4,5,6,7,8,9,10,11,1,4,2,3,4,5,6,7,8,9,10,11,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2022-04-28 11:16:12 3,11,16,2,28,4,22,1,1,0,69,0,0,5,4,2,3,4,5,6,7,8,9,10,11,3,4,2,3,4,5,6,7,8,9,10,11,6,4,2,3,4,5,6,7,8,9,10,11,1,4,2,3,4,5,6,7,8,9,10,11,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2022-04-28 11:17:02 3,11,17,1,28,4,22,2,1,0,61,0,0,2,5,2,3,4,5,6,7,8,9,10,11,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2022-04-28 11:17:03 3,11,17,2,28,4,22,1,1,0,69,0,0,6,5,2,3,4,5,6,7,8,9,10,11,3,5,2,3,4,5,6,7,8,9,10,11,5,5,2,3,4,5,6,7,8,9,10,11,1,5,2,3,4,5,6,7,8,9,10,11,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2022-04-28 11:17:04 3,11,17,1,28,4,22,2,1,0,61,0,0,2,5,2,3,4,5,6,7,8,9,10,11,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2022-04-28 11:17:05 3,11,17,2,28,4,22,1,1,0,69,0,0,6,5,2,3,4,5,6,7,8,9,10,11,3,5,2,3,4,5,6,7,8,9,10,11,5,5,2,3,4,5,6,7,8,9,10,11,1,5,2,3,4,5,6,7,8,9,10,11,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2022-04-28 11:18:02 3,11,18,0,28,4,22,2,1,0,61,0,0,2,6,2,3,4,5,6,7,8,9,10,11,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2022-04-28 11:18:09 3,11,18,2,28,4,22,1,1,0,69,0,0,3,6,2,3,4,5,6,7,8,9,10,11,5,6,2,3,4,5,6,7,8,9,10,11,6,5,2,3,4,5,6,7,8,9,10,11,6,6,2,3,4,5,6,7,8,9,10,11,1,6,2,3,4,5,6,7,8,9,10,11,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
