2, 7749.000000
-0.00,0.05,0.08,0.30,0.36,0.56,0.51,1.08,1.42,0.34,1.19,1.43,
-0.00,0.05,0.08,0.30,0.36,0.56,0.51,1.08,1.42,0.34,1.19,1.43,
-0.00,0.05,0.08,0.30,0.36,0.56,0.51,1.08,1.42,0.34,1.19,1.43,
-0.00,0.04,0.07,0.30,0.36,0.56,0.51,1.06,1.41,0.33,1.18,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
-0.00,0.04,0.07,0.30,0.36,0.56,0.50,1.06,1.41,0.32,1.17,1.41,
3, 7860.000000
-0.00,0.00,0.03,0.28,0.31,0.52,0.47,1.03,1.40,0.31,1.15,1.40,
4, 7900.000000
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.40,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.40,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
-0.00,0.00,0.00,0.28,0.30,0.52,0.45,1.03,1.34,0.31,1.15,1.40,
