0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,0,1
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,2,2
0,0.000000,4,2
0,0.000000,3,2
0,0.000000,4,2
0,0.000000,5,3
0,0.000000,5,3
0,0.000000,6,3
0,0.000000,7,3
0,0.000000,8,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,1,1
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,2,2
0,0.000000,2,2
0,0.000000,12,2
0,0.000000,13,2
0,0.000000,5,3
0,0.000000,6,3
0,0.000000,6,3
0,0.000000,9,3
0,0.000000,11,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,0,1
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,9,2
0,0.000000,10,2
0,0.000000,3,2
0,0.000000,4,2
0,0.000000,12,3
0,0.000000,5,3
0,0.000000,8,3
0,0.000000,7,3
0,0.000000,8,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,1,1
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,10,2
0,0.000000,4,2
0,0.000000,12,2
0,0.000000,4,2
0,0.000000,5,3
0,0.000000,11,3
0,0.000000,8,3
0,0.000000,9,3
0,0.000000,8,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,0,1
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,2,2
0,0.000000,2,2
0,0.000000,3,2
0,0.000000,4,2
0,0.000000,7,3
0,0.000000,6,3
0,0.000000,6,3
0,0.000000,7,3
0,0.000000,8,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,1,1
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,3,2
0,0.000000,2,2
0,0.000000,3,2
0,0.000000,13,2
0,0.000000,7,3
0,0.000000,6,3
0,0.000000,6,3
0,0.000000,7,3
0,0.000000,11,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,0,1
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,3,2
0,0.000000,10,2
0,0.000000,9,2
0,0.000000,4,2
0,0.000000,5,3
0,0.000000,5,3
0,0.000000,8,3
0,0.000000,9,3
0,0.000000,8,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,1,1
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,10,2
0,0.000000,4,2
0,0.000000,3,2
0,0.000000,4,2
0,0.000000,7,3
0,0.000000,11,3
0,0.000000,6,3
0,0.000000,7,3
0,0.000000,8,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,1,1
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,2,2
0,0.000000,11,2
0,0.000000,3,2
0,0.000000,4,2
0,0.000000,5,3
0,0.000000,5,3
0,0.000000,13,3
0,0.000000,7,3
0,0.000000,8,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,0,1
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,10,2
0,0.000000,2,2
0,0.000000,12,2
0,0.000000,13,2
0,0.000000,5,3
0,0.000000,11,3
0,0.000000,6,3
0,0.000000,9,3
0,0.000000,11,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,1,1
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,9,2
0,0.000000,11,2
0,0.000000,3,2
0,0.000000,4,2
0,0.000000,12,3
0,0.000000,11,3
0,0.000000,13,3
0,0.000000,7,3
0,0.000000,8,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,0,1
0,0.000000,1,1
0,0.000000,2,2
0,0.000000,2,2
0,0.000000,12,2
0,0.000000,13,2
0,0.000000,5,3
0,0.000000,6,3
0,0.000000,6,3
0,0.000000,9,3
0,0.000000,11,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,9,2
0,0.000000,4,2
0,0.000000,3,2
0,0.000000,4,2
0,0.000000,12,3
0,0.000000,6,3
0,0.000000,8,3
0,0.000000,7,3
0,0.000000,8,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
0,0.000000,-2,0
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,2
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,3
0,0.000000,-2,0
